Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;03;022;114;16547;4000;14;0
100;1;01;022;377;55538;3500;13;0
100;1;02;022;362;54637;3600;13;0
100;1;10;022;304;48004;3800;15;0
100;1;03;024;499;68492;3700;15;0
100;1;02;024;198;27054;4000;14;0
100;1;01;024;142;20377;3600;14;0
100;1;10;024;251;33448;4100;15;0
100;1;03;026;453;64347;3800;15;0
100;1;02;026;352;48971;4200;15;0
100;1;01;026;304;43882;3600;15;0
100;1;10;026;409;60599;4000;15;0
100;1;02;028;480;64981;3800;14;0
100;1;03;028;485;69276;3200;13;0
100;1;10;028;200;28191;4000;15;0
100;1;01;028;319;46576;3600;14;0
100;1;02;030;395;54426;3800;14;0
100;1;03;030;179;24682;3600;15;0
100;1;10;030;208;30556;4200;15;0
100;1;01;030;463;68370;3600;15;0
100;1;02;032;258;36835;4200;14;0
100;1;03;032;387;55139;3800;15;0
100;1;10;032;2;326;4400;15;0
100;1;01;032;104;15135;3600;15;0
100;1;02;034;495;69024;4000;15;0
100;1;03;034;423;61460;3900;15;0
100;1;10;034;328;46895;4300;16;0
100;1;01;034;85;12575;3800;15;0
100;1;02;036;139;19449;3900;15;0
100;1;03;036;320;45446;4000;14;0
100;1;10;036;333;48150;3600;14;0
100;1;01;036;418;59495;3700;15;0
100;1;02;038;442;61972;3900;14;0
100;1;03;038;398;56012;3600;14;0
100;1;10;038;135;19788;4100;15;0
100;1;01;038;391;57568;3200;13;0
100;1;02;040;1;164;4100;15;0
100;1;03;040;210;28946;3700;15;0
100;1;10;040;156;22417;4500;16;0
100;1;01;040;356;52357;3700;15;0
100;1;06;022;487;70798;3900;15;0
100;1;07;022;362;48102;3900;14;0
100;1;05;022;388;61050;4200;16;0
100;1;04;022;437;68958;3300;13;0
100;1;06;024;1;165;4200;14;0
100;1;07;024;103;15849;4100;15;0
100;1;05;024;353;54153;4000;15;0
100;1;04;024;405;63697;3600;15;0
100;1;06;026;131;18982;3700;13;0
100;1;07;026;178;26217;3900;14;0
100;1;05;026;11;1631;3900;14;0
100;1;04;026;1;174;3500;15;0
100;1;06;028;169;24753;3800;15;0
100;1;07;028;383;57793;4300;15;0
100;1;05;028;1;181;4100;15;0
100;1;04;028;230;36596;3500;14;0
100;1;06;030;110;16252;3900;14;0
100;1;07;030;454;71291;4100;15;0
100;1;05;030;278;42721;4200;16;0
100;1;04;030;409;65764;3600;14;0
100;1;06;032;1;167;3800;15;0
100;1;07;032;303;46756;4400;15;0
100;1;05;032;250;39139;3900;15;0
100;1;04;032;114;17682;3800;14;0
100;1;06;034;293;43828;3900;14;0
100;1;07;034;421;63305;3900;13;0
100;1;05;034;189;30430;3900;15;0
100;1;04;034;388;60891;3400;13;0
100;1;06;036;258;38409;4100;15;0
100;1;07;036;370;55975;4200;15;0
100;1;05;036;189;28950;3800;15;0
100;1;04;036;427;64907;3700;14;0
100;1;06;038;292;42711;4000;14;0
100;1;07;038;1;176;4200;15;0
100;1;05;038;22;3415;4500;16;0
100;1;06;040;457;65547;3900;15;0
100;1;04;038;202;32154;3900;15;0
100;1;07;040;419;63560;4100;15;0
100;1;05;040;240;37223;4300;15;0
100;1;04;040;369;58278;3200;13;0
100;1;09;022;145;20225;3900;15;0
100;1;08;022;305;43040;4200;15;0
100;3;01;022;226;72830;1500;7;0
100;3;10;022;272;91347;1600;6;0
100;1;09;024;403;57205;4100;16;0
100;1;08;024;98;13828;4400;14;0
100;1;09;026;79;11047;4200;15;0
100;1;08;026;391;55887;4200;15;0
100;3;01;024;301;98272;1600;7;0
100;1;09;028;240;33923;3700;15;0
100;3;10;024;133;43341;1600;7;0
100;1;08;028;227;31863;4300;15;0
100;1;09;030;251;35440;3900;14;0
100;1;08;030;474;69983;4300;15;0
100;3;01;026;198;62186;1500;7;0
100;1;09;032;464;64119;3900;15;0
100;1;08;032;30;4218;4200;15;0
100;3;10;026;26;8792;1800;7;0
100;1;09;034;389;53879;4000;15;0
100;1;08;034;368;53375;4300;15;0
100;1;09;036;9;1243;3400;15;0
100;3;01;028;203;65862;1600;7;0
100;1;08;036;337;48136;4300;15;0
100;3;10;028;107;35678;1600;6;0
100;1;09;038;476;67874;4000;15;0
100;1;08;038;147;20349;4200;16;0
100;1;09;040;185;26122;3900;15;0
100;3;01;030;1;346;1700;6;0
100;1;08;040;485;70342;4200;16;0
100;3;10;030;33;11109;1600;6;0
100;3;03;022;1;378;1900;7;0
100;3;01;032;173;55129;1500;6;0
100;3;02;022;19;6656;1900;7;0
100;3;10;032;2;682;1600;7;0
100;3;03;024;357;112913;1600;7;0
100;3;01;034;291;95351;1700;7;0
100;3;02;024;1;359;1800;7;0
100;3;10;034;232;75958;1500;7;0
100;3;03;026;1;347;1800;7;0
100;3;01;036;300;94072;1700;6;0
