Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;02;002;362;79204;3600;13;0
100;1;01;002;377;84476;3500;13;0
100;1;10;002;304;68588;3800;15;0
100;1;03;002;114;29099;4000;14;0
100;1;02;002;362;94307;3600;13;0
100;1;01;002;377;99819;3500;13;0
100;1;10;002;304;86527;3800;15;0
100;1;02;004;198;30727;4000;14;0
100;1;03;004;499;75076;3700;15;0
100;1;10;004;251;37212;4100;15;0
100;1;01;004;142;24455;3600;14;0
100;1;02;006;352;49270;4200;15;0
100;1;03;006;453;64992;3800;15;0
100;1;01;006;304;45152;3600;15;0
100;1;10;006;409;61633;4000;15;0
100;1;02;008;480;73327;3800;14;0
100;1;03;008;485;76626;3200;13;0
100;1;01;008;319;50858;3600;14;0
100;1;10;008;200;31785;4000;15;0
100;1;02;010;395;55068;3800;14;0
100;1;03;010;179;25007;3600;15;0
100;1;10;010;208;30940;4200;15;0
100;1;01;010;463;69747;3600;15;0
100;1;02;012;258;37198;4200;14;0
100;1;03;012;387;56799;3800;15;0
100;1;10;012;2;311;4400;15;0
100;1;01;012;104;15131;3600;15;0
100;1;02;014;495;70622;4000;15;0
100;1;03;014;423;62113;3900;15;0
100;1;10;014;328;48119;4300;16;0
100;1;01;014;85;12581;3800;15;0
100;1;02;016;139;20356;3900;15;0
100;1;03;016;320;45539;4000;14;0
100;1;10;016;333;48117;3600;14;0
100;1;01;016;418;61463;3700;15;0
100;1;02;018;442;61526;3900;14;0
100;1;03;018;398;57349;3600;14;0
100;1;10;018;135;20518;4100;15;0
100;1;01;018;391;58473;3200;13;0
100;1;02;020;1;158;4100;15;0
100;1;03;020;210;29371;3700;15;0
100;1;10;020;156;22509;4500;16;0
100;1;01;020;356;54629;3700;15;0
100;1;06;002;487;71106;3900;15;0
100;1;07;002;362;49356;3900;14;0
100;1;05;002;388;62164;4200;16;0
100;1;04;002;437;70239;3300;13;0
100;1;06;004;1;165;4200;14;0
100;1;07;004;103;16206;4100;15;0
100;1;05;004;353;54888;4000;15;0
100;1;04;004;405;63540;3600;15;0
100;1;06;006;131;19657;3700;13;0
100;1;07;006;178;26460;3900;14;0
100;1;05;006;11;1628;3900;14;0
100;1;04;006;1;175;3500;15;0
100;1;06;008;169;25050;3800;15;0
100;1;07;008;383;58992;4300;15;0
100;1;05;008;1;176;4100;15;0
100;1;04;008;230;36933;3500;14;0
100;1;06;010;110;16472;3900;14;0
100;1;07;010;454;71254;4100;15;0
100;1;05;010;278;43608;4200;16;0
100;1;04;010;409;66193;3600;14;0
100;1;06;012;1;167;3800;15;0
100;1;07;012;303;46941;4400;15;0
100;1;05;012;250;39075;3900;15;0
100;1;04;012;114;17725;3800;14;0
100;1;06;014;293;44607;3900;14;0
100;1;07;014;421;67164;3900;13;0
100;1;05;014;189;30428;3900;15;0
100;1;04;014;388;62296;3400;13;0
100;1;06;016;258;38065;4100;15;0
100;1;07;016;370;56751;4200;15;0
100;1;05;016;189;29887;3800;15;0
100;1;06;018;292;43086;4000;14;0
100;1;04;016;427;66926;3700;14;0
100;1;07;018;1;199;4200;15;0
100;1;05;018;22;3420;4500;16;0
100;1;06;020;457;65701;3900;15;0
100;1;04;018;202;33298;3900;15;0
100;1;07;020;419;65587;4100;15;0
100;1;05;020;240;37869;4300;15;0
100;1;04;020;369;59488;3200;13;0
100;1;09;002;145;20204;3900;15;0
100;3;01;002;226;73329;1500;7;0
100;1;08;002;305;43935;4200;15;0
100;1;09;004;403;57084;4100;16;0
100;3;10;002;272;91861;1600;6;0
100;1;08;004;98;14153;4400;14;0
100;1;09;006;79;10938;4200;15;0
100;1;08;006;391;57553;4200;15;0
100;3;01;004;301;100020;1600;7;0
100;1;09;008;240;33731;3700;15;0
100;3;10;004;133;43756;1600;7;0
100;1;08;008;227;32874;4300;15;0
100;1;09;010;251;35119;3900;14;0
100;1;08;010;474;71367;4300;15;0
100;1;09;012;464;64397;3900;15;0
100;3;01;006;198;62907;1500;7;0
100;3;10;006;26;8775;1800;7;0
100;1;08;012;30;4315;4200;15;0
100;1;09;014;389;53890;4000;15;0
100;1;08;014;368;54846;4300;15;0
100;1;09;016;9;1241;3400;15;0
100;3;01;008;203;65826;1600;7;0
100;1;08;016;337;49974;4300;15;0
100;1;09;018;476;68128;4000;15;0
100;3;10;008;107;35836;1600;6;0
100;1;08;018;147;20833;4200;16;0
100;1;09;020;185;26021;3900;15;0
100;3;01;010;1;348;1700;6;0
100;1;08;020;485;71890;4200;16;0
100;3;10;010;33;11127;1600;6;0
100;3;03;002;1;353;1900;7;0
100;3;01;012;173;55557;1500;6;0
100;3;02;002;19;6802;1900;7;0
100;3;10;012;2;702;1600;7;0
100;3;03;004;357;117130;1600;7;0
100;3;01;014;291;95840;1700;7;0
100;3;02;004;1;358;1800;7;0
100;3;10;014;232;76425;1500;7;0
100;3;03;006;1;352;1800;7;0
100;3;01;016;300;93992;1700;6;0
100;3;02;006;1;388;1700;6;0
100;3;10;016;189;63709;1600;7;0
100;3;03;008;377;123430;1500;7;0
100;3;01;018;254;84245;1800;7;0
100;3;10;018;105;35694;1700;7;0
100;3;02;008;131;44840;1800;7;0
100;3;03;010;77;26294;1800;7;0
100;3;01;020;108;35748;1600;7;0
100;3;10;020;180;59308;1600;7;0
100;3;02;010;123;42199;1700;7;0
100;3;03;012;404;135109;1600;7;0
100;3;04;002;1;356;1800;7;0
100;3;05;002;349;114550;1300;6;0
100;3;02;012;195;67878;1700;7;0
100;3;03;014;102;34534;1900;7;0
100;3;04;004;322;104768;1800;7;0
100;3;05;004;461;148410;1500;6;0
100;3;02;014;47;16638;1700;7;0
100;3;03;016;88;30078;1900;7;0
100;3;04;006;60;20016;1800;7;0
100;3;05;006;449;146916;1300;6;0
100;3;02;016;191;65538;1800;7;0
100;3;03;018;97;32444;1500;7;0
100;3;04;008;1;381;1800;7;0
100;3;05;008;1;346;1700;7;0
100;3;02;018;442;152265;1800;7;0
100;3;03;020;104;35309;1600;7;0
100;3;04;010;481;160489;1700;6;0
100;3;05;010;389;132495;1500;6;0
100;3;02;020;362;123896;1700;7;0
100;3;07;002;32;10915;1500;6;0
100;3;04;012;65;21938;1700;6;0
