sep=;
Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;04;042;39;512;1400;14;0
100;1;03;042;70;893;1300;13;0
100;1;01;042;46;599;1300;13;0
100;1;10;042;36;486;1300;13;0
100;1;02;042;447;5737;1200;12;0
100;1;02;044;100;1176;1200;12;0
100;1;04;044;58;736;1400;14;0
100;1;01;044;68;874;1300;13;0
100;1;03;044;62;761;1300;13;0
100;1;10;044;32;406;1400;14;0
100;1;02;046;33;402;1300;13;0
100;1;03;046;27;324;1400;14;0
100;1;04;046;311;3767;1300;13;0
100;1;01;046;77;986;1300;13;0
100;1;10;046;31;402;1300;13;0
100;1;02;048;32;394;1200;12;0
100;1;03;048;29;347;1400;14;0
100;1;04;048;47;593;1300;13;0
100;1;01;048;63;823;1300;13;0
100;1;10;048;28;366;1300;13;0
100;1;03;050;41;494;1300;13;0
100;1;02;050;31;376;1200;12;0
100;1;04;050;58;725;1300;13;0
100;1;01;050;52;686;1300;13;0
100;1;10;050;31;408;1300;13;0
100;1;03;052;30;365;1300;13;0
100;1;02;052;39;491;1200;12;0
100;1;04;052;55;669;1400;14;0
100;1;01;052;81;1057;1300;13;0
100;1;10;052;30;387;1300;13;0
100;1;03;054;40;484;1300;13;0
100;1;02;054;33;403;1300;13;0
100;1;04;054;43;547;1300;13;0
100;1;01;054;59;777;1400;14;0
100;1;03;056;35;423;1300;13;0
100;1;02;056;27;332;1300;13;0
100;1;10;054;39;513;1300;13;0
100;1;04;056;38;471;1400;14;0
100;1;01;056;45;590;1400;14;0
100;1;03;058;61;736;1300;13;0
100;1;02;058;34;413;1200;12;0
100;1;10;056;44;571;1300;13;0
100;1;04;058;56;702;1400;14;0
100;1;01;058;61;778;1300;13;0
100;1;03;060;31;380;1400;14;0
100;1;02;060;96;1198;1200;12;0
100;1;04;060;98;1224;1300;13;0
100;1;10;058;27;349;1300;13;0
100;1;01;060;40;502;1300;13;0
100;1;08;042;62;752;1500;15;0
100;1;07;042;40;661;1400;14;0
100;1;09;042;61;786;1400;14;0
100;1;10;060;43;553;1300;13;0
100;1;08;044;446;5334;1300;13;0
100;1;05;042;58;930;1400;14;0
100;1;07;044;166;2075;1300;13;0
100;1;06;042;29;437;1400;14;0
100;1;09;044;60;761;1400;14;0
100;1;08;046;61;742;1400;14;0
100;1;05;044;48;610;1400;14;0
100;1;07;046;74;889;1300;13;0
100;1;06;044;34;424;1300;13;0
100;1;09;046;53;675;1300;13;0
100;1;08;048;81;1026;1300;13;0
100;1;05;046;67;824;1400;14;0
100;1;07;048;25;305;1300;13;0
100;1;06;046;32;401;1300;13;0
100;1;09;048;179;2374;1400;14;0
100;1;08;050;60;738;1400;14;0
100;1;07;050;46;568;1400;14;0
100;1;05;048;46;590;1400;14;0
100;1;06;048;38;477;1300;13;0
100;1;09;050;50;631;1300;13;0
100;1;08;052;50;590;1400;14;0
100;1;07;052;40;491;1400;14;0
100;1;05;050;47;589;1400;14;0
100;1;06;050;44;546;1400;14;0
100;1;09;052;59;753;1400;14;0
100;1;08;054;288;3417;1400;14;0
100;1;07;054;42;515;1300;13;0
100;1;05;052;80;1032;1400;14;0
100;1;06;052;35;440;1200;12;0
100;1;09;054;74;922;1400;14;0
100;1;08;056;58;700;1500;15;0
100;1;07;056;29;356;1400;14;0
100;1;05;054;51;654;1500;15;0
100;1;06;054;51;665;1200;12;0
100;1;08;058;47;588;1400;14;0
100;1;09;056;49;659;1300;13;0
100;1;07;058;127;1623;1300;13;0
100;1;05;056;44;580;1400;14;0
100;1;06;056;47;599;1300;13;0
100;1;08;060;58;744;1400;14;0
100;1;07;060;42;544;1300;13;0
100;1;09;058;47;629;1400;14;0
100;1;05;058;79;1041;1300;13;0
100;1;06;058;26;346;1400;14;0
100;2;04;042;76;1102;900;9;0
100;1;09;060;60;787;1300;13;0
100;2;03;042;91;1359;800;8;0
100;1;05;060;53;714;1500;15;0
100;1;06;060;40;507;1300;13;0
100;2;04;044;80;1117;800;8;0
100;2;05;042;61;818;800;8;0
100;2;03;044;108;1502;800;8;0
100;2;01;042;130;1812;800;8;0
100;2;02;042;99;1438;800;8;0
100;2;04;046;83;1130;900;9;0
100;2;05;044;71;917;900;9;0
100;2;01;044;72;968;800;8;0
100;2;03;046;53;684;800;8;0
100;2;02;044;58;808;800;8;0
100;2;05;046;51;650;700;7;0
100;2;04;048;159;2294;800;8;0
100;2;01;046;56;702;800;8;0
100;2;03;048;185;2617;900;9;0
100;2;02;046;75;1078;800;8;0
100;2;05;048;68;888;700;7;0
100;2;01;048;61;792;800;8;0
100;2;04;050;212;2930;800;8;0
100;2;03;050;84;1080;700;7;0
100;2;02;048;47;643;800;8;0
100;2;01;050;54;705;800;8;0
100;2;05;050;78;1008;800;8;0
100;2;04;052;94;1376;800;8;0
100;2;03;052;255;3470;800;8;0
100;2;01;052;44;562;800;8;0
100;2;02;050;46;639;800;8;0
100;2;05;052;52;676;700;7;0
100;2;04;054;206;2737;800;8;0
100;2;03;054;84;1132;800;8;0
100;2;01;054;69;946;800;8;0
100;2;05;054;70;919;800;8;0
100;2;02;052;73;1053;800;8;0
100;2;03;056;124;1641;800;8;0
100;2;04;056;103;1384;900;9;0
100;2;01;056;56;719;800;8;0
100;2;05;056;63;802;800;8;0
100;2;02;054;69;922;800;8;0
100;2;03;058;140;1923;800;8;0
100;2;04;058;86;1149;900;9;0
100;2;01;058;57;750;800;8;0
100;2;05;058;61;796;700;7;0
100;2;02;056;91;1251;800;8;0
100;2;03;060;90;1217;900;9;0
100;2;04;060;172;2476;900;9;0
100;2;01;060;106;1307;800;8;0
100;2;05;060;71;949;800;8;0
100;3;03;042;91;1295;600;6;0
100;2;02;058;63;887;800;8;0
100;3;02;042;154;2414;600;6;0
100;3;01;042;108;1668;600;6;0
100;3;04;042;60;887;600;6;0
100;3;03;044;124;1737;600;6;0
100;2;02;060;54;745;800;8;0
100;3;02;044;414;6095;600;6;0
100;3;01;044;91;1335;600;6;0
100;3;04;044;253;3587;600;6;0
100;3;10;042;66;1001;600;6;0
100;3;03;046;91;1299;600;6;0
100;3;02;046;220;3150;600;6;0
100;3;01;046;346;5123;600;6;0
100;3;04;046;73;1094;600;6;0
100;3;03;048;88;1251;600;6;0
100;3;10;044;204;3247;600;6;0
100;3;02;048;149;2205;600;6;0
100;3;01;048;154;2586;600;6;0
100;3;04;048;191;2829;600;6;0
100;3;03;050;150;2140;600;6;0
100;3;02;050;97;1451;600;6;0
100;3;10;046;51;779;600;6;0
100;3;03;052;43;596;600;6;0
100;3;01;050;114;1657;600;6;0
100;3;04;050;245;3586;600;6;0
100;3;02;052;132;2096;600;6;0
100;3;10;048;78;1183;600;6;0
100;3;04;052;129;1797;600;6;0
100;3;03;054;132;2058;600;6;0
100;3;01;052;90;1407;600;6;0
100;3;02;054;113;1728;600;6;0
100;3;10;050;254;4323;600;6;0
100;3;03;056;280;3966;600;6;0
100;3;04;054;136;2040;600;6;0
100;3;01;054;121;1755;600;6;0
100;3;02;056;175;2720;600;6;0
100;3;03;058;177;2662;600;6;0
100;3;01;056;95;1443;600;6;0
100;3;10;052;154;2489;600;6;0
100;3;04;056;231;3756;600;6;0
100;3;02;058;165;2386;600;6;0
100;3;03;060;87;1307;600;6;0
100;3;04;058;93;1342;600;6;0
100;3;01;058;208;3290;600;6;0
100;3;10;054;73;1169;600;6;0
100;3;02;060;320;5144;600;6;0
100;3;04;060;77;1076;600;6;0
100;3;08;042;194;3088;600;6;0
100;3;01;060;243;3747;600;6;0
100;3;10;056;97;1595;600;6;0
100;3;08;044;185;2667;600;6;0
100;3;07;042;86;1438;600;6;0
100;3;09;042;71;1052;600;6;0
100;3;05;042;349;5837;600;6;0
100;3;10;058;36;525;600;6;0
100;3;08;046;251;3482;600;6;0
100;3;07;044;86;1306;600;6;0
100;3;09;044;334;5171;600;6;0
100;3;05;044;155;2315;600;6;0
100;3;10;060;109;1795;600;6;0
100;3;08;048;79;1188;600;6;0
100;3;05;046;86;1287;500;5;0
100;3;09;046;74;1124;600;6;0
100;3;07;046;96;1614;600;6;0
100;3;08;050;393;5960;600;6;0
100;3;06;042;129;2061;600;6;0
100;3;05;048;38;563;700;7;0
100;3;09;048;124;1991;600;6;0
100;3;07;048;125;2048;600;6;0
100;3;08;052;281;4152;600;6;0
100;3;06;044;299;4683;600;6;0
100;3;05;050;64;963;600;6;0
100;3;09;050;70;1057;600;6;0
100;3;07;050;164;2642;600;6;0
100;3;08;054;235;3603;600;6;0
100;3;05;052;102;1524;600;6;0
100;3;09;052;37;525;600;6;0
100;3;06;046;237;3929;600;6;0
100;3;08;056;278;4194;600;6;0
100;3;05;054;84;1246;600;6;0
100;3;07;052;53;849;600;6;0
100;3;09;054;198;3215;600;6;0
100;3;06;048;173;2765;600;6;0
100;3;08;058;186;2802;700;7;0
100;3;05;056;37;541;600;6;0
100;3;07;054;108;1869;600;6;0
100;3;09;056;101;1611;600;6;0
100;3;06;050;80;1234;600;6;0
100;3;08;060;46;669;700;7;0
100;3;05;058;70;1067;600;6;0
100;3;07;056;86;1400;500;5;0
100;3;09;058;152;2393;600;6;0
100;3;06;052;342;5211;600;6;0
100;3;05;060;60;940;700;7;0
100;4;04;042;66;1118;400;4;0
100;3;06;054;109;1655;600;6;0
100;3;09;060;104;1579;600;6;0
100;3;07;058;134;2285;600;6;0
100;4;01;042;29;470;500;5;0
100;4;04;044;126;2151;400;4;0
100;3;06;056;210;3003;600;6;0
100;4;05;042;178;2708;400;4;0
100;3;07;060;86;1345;600;6;0
100;4;01;044;49;733;500;5;0
100;4;04;046;107;1709;400;4;0
100;3;06;058;308;5064;600;6;0
100;4;05;044;132;2124;400;4;0
100;4;03;042;48;788;500;5;0
100;4;01;046;41;630;500;5;0
100;4;04;048;54;828;500;5;0
100;3;06;060;159;2365;600;6;0
100;4;05;046;50;785;500;5;0
100;4;03;044;13;185;500;5;0
100;4;01;048;28;439;500;5;0
100;4;04;050;47;740;500;5;0
100;4;05;048;68;1142;400;4;0
100;4;02;042;24;486;500;5;0
100;4;03;046;29;436;500;5;0
100;4;01;050;29;447;500;5;0
100;4;05;050;141;1965;400;4;0
100;4;04;052;117;1903;400;4;0
100;4;02;044;33;542;500;5;0
100;4;03;048;16;235;500;5;0
100;4;05;052;100;1523;400;4;0
100;4;01;052;33;505;500;5;0
100;4;04;054;386;6930;400;4;0
100;4;02;046;20;281;500;5;0
100;4;03;050;52;861;500;5;0
100;4;05;054;120;1985;400;4;0
100;4;01;054;39;616;500;5;0
100;4;04;056;62;987;500;5;0
100;4;02;048;40;638;500;5;0
100;4;03;052;22;325;500;5;0
100;4;05;056;130;1930;400;4;0
100;4;01;056;31;493;500;5;0
100;4;04;058;74;1182;500;5;0
100;4;02;050;21;304;500;5;0
100;4;03;054;21;310;500;5;0
100;4;05;058;70;1190;400;4;0
100;4;05;060;34;499;500;5;0
100;4;01;058;42;670;500;5;0
100;4;03;056;22;317;500;5;0
100;4;04;060;30;448;500;5;0
100;4;02;052;132;2315;400;4;0
100;4;01;060;18;255;500;5;0
100;5;04;042;43;760;400;4;0
100;4;03;058;15;211;500;5;0
100;4;02;054;27;400;500;5;0
100;5;03;042;29;601;400;4;0
100;5;01;042;41;681;400;4;0
100;4;03;060;23;340;500;5;0
100;4;02;056;44;682;500;5;0
100;5;04;044;24;361;400;4;0
100;5;03;044;33;495;400;4;0
100;5;01;044;19;272;400;4;0
100;5;02;042;31;480;400;4;0
100;4;02;058;33;501;500;5;0
100;5;03;046;21;289;400;4;0
100;5;04;046;34;558;400;4;0
100;4;02;060;35;531;500;5;0
100;5;01;046;27;405;400;4;0
100;5;04;048;32;485;400;4;0
100;5;03;048;15;194;400;4;0
100;5;02;044;42;693;400;4;0
100;5;01;048;24;351;400;4;0
100;5;03;050;25;357;400;4;0
100;5;10;042;37;635;400;4;0
100;5;04;050;28;434;400;4;0
100;5;02;046;28;426;400;4;0
100;5;01;050;13;165;400;4;0
100;5;03;052;18;263;400;4;0
100;5;04;052;20;283;400;4;0
