Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;02;062;125;13189;4000;14;0
100;1;06;062;149;18463;3900;15;0
100;1;10;062;130;15928;4900;17;0
100;1;01;062;101;10978;4300;16;0
100;1;04;062;77;8828;4300;17;0
100;1;05;062;135;18564;4400;16;0
100;1;03;062;98;14098;4600;17;0
100;1;02;064;123;13221;4500;15;0
100;1;01;064;69;8613;4700;17;0
100;1;04;064;115;15162;4000;16;0
100;1;10;064;135;18789;5300;18;0
100;1;06;064;59;7683;4700;18;0
100;1;05;064;137;19304;4900;18;0
100;1;03;064;170;22259;5100;18;0
100;1;02;066;208;25246;4500;15;0
100;1;10;066;147;15831;4600;17;0
100;1;04;066;106;13587;4000;16;0
100;1;06;066;127;15410;4200;17;0
100;1;01;066;80;10684;4200;18;0
100;1;03;066;159;18205;3900;14;0
100;1;05;066;363;47669;4400;18;0
100;1;02;068;175;22493;4600;16;0
100;1;04;068;105;13715;4200;16;0
100;1;10;068;198;25334;4400;16;0
100;1;01;068;61;7709;4600;17;0
100;1;03;068;81;10948;4300;16;1
100;1;06;068;103;14933;4900;18;0
100;1;05;068;81;10713;4900;17;0
100;1;02;070;65;8971;4700;16;0
100;1;04;070;124;16282;4300;17;0
100;1;06;070;171;19423;4300;16;0
100;1;01;070;198;25457;4700;17;0
100;1;10;070;153;20844;5200;17;0
100;1;03;070;122;17719;5000;18;0
100;1;05;070;75;9715;4900;19;0
100;1;02;072;143;18594;4200;16;0
100;1;04;072;332;37274;3800;14;0
100;1;06;072;66;8378;4300;15;0
100;1;01;072;108;13449;3600;16;0
100;1;10;072;93;11760;4100;15;0
100;1;03;072;117;15047;4000;17;0
100;1;05;072;171;24993;4300;16;0
100;1;02;074;77;9753;5100;17;0
100;1;04;074;168;21449;4000;15;0
100;1;06;074;126;15115;4200;16;0
100;1;01;074;74;9709;4700;17;0
100;1;10;074;116;14620;5200;18;0
100;1;03;074;95;11552;4200;16;0
100;1;02;076;132;17161;5400;17;0
100;1;05;074;91;13342;4700;17;0
100;1;04;076;66;8298;4900;18;0
100;1;06;076;71;8472;4700;16;0
100;1;01;076;75;8613;3800;17;0
100;1;10;076;93;11338;5100;16;1
100;1;03;076;143;16882;4100;15;0
100;1;04;078;117;15550;5000;18;0
100;1;02;078;207;25899;4600;16;0
100;1;05;076;105;14451;4000;15;0
100;1;06;078;103;15643;4100;15;0
100;1;01;078;118;15907;3600;16;0
100;1;10;078;207;26452;4700;18;0
100;1;03;078;96;11691;4700;17;0
100;1;02;080;93;10213;4200;15;0
100;1;06;080;94;10398;4200;15;0
100;1;05;078;117;14775;5200;18;0
100;1;04;080;295;37566;4200;17;0
100;1;01;080;98;12251;3800;17;0
100;1;03;080;66;8401;4700;18;0
100;1;10;080;58;7893;5100;18;0
100;3;03;062;105;10911;2100;8;0
100;3;10;062;219;15509;2100;7;0
100;1;09;062;64;8093;5500;20;0
100;1;05;080;74;10222;4900;18;0
100;3;10;064;302;23793;1700;8;0
100;3;01;062;146;15543;1600;8;0
100;3;03;064;174;17167;1900;8;0
100;1;07;062;93;12525;4800;16;0
100;1;08;062;77;9309;5000;17;0
100;3;01;064;91;12040;2100;8;0
100;3;10;066;181;19007;2200;9;0
100;3;02;062;103;13662;2300;9;0
100;1;09;064;84;11008;4000;16;0
100;3;03;066;114;15956;2500;10;0
100;1;07;064;90;14233;4700;16;0
100;3;02;064;166;18246;2300;9;0
100;3;01;066;83;10366;2000;8;0
100;1;08;064;147;20530;5100;18;0
100;3;10;068;121;17008;2000;8;0
100;3;03;068;97;14489;2400;8;0
100;1;09;066;139;23884;4100;17;0
100;3;01;068;127;16678;2000;8;0
100;3;02;066;165;20749;2100;8;0
100;3;10;070;112;13742;2300;8;0
100;1;08;066;59;8357;5000;15;2
100;1;07;066;86;16794;5300;18;0
100;3;03;070;118;14938;2200;9;0
100;3;02;068;89;9192;2300;9;0
100;3;01;070;139;13555;1900;8;0
100;1;09;068;89;11863;4800;18;0
100;3;10;072;117;12218;2100;8;0
100;3;03;072;196;14740;1500;7;0
100;3;01;072;127;13348;1700;8;0
100;1;07;068;144;18096;4400;16;0
100;1;08;068;109;14746;5100;17;0
100;3;02;070;193;21843;2900;10;0
100;3;10;074;104;12432;2500;9;0
100;3;03;074;193;16777;2000;8;0
100;1;09;070;132;16404;3600;15;0
100;3;01;074;99;11677;2800;10;0
100;3;02;072;141;14552;1600;7;0
100;3;10;076;103;10933;2400;9;0
100;3;03;076;167;15906;2000;8;0
100;1;08;070;161;20642;4800;17;0
100;1;07;070;130;17136;5300;18;0
100;3;01;076;103;10122;2500;9;0
100;1;09;072;90;11749;3800;16;0
100;3;10;078;170;14206;1800;8;0
100;3;02;074;126;14141;2500;9;0
100;3;03;078;120;11828;1700;8;0
100;3;01;078;150;12760;1600;7;0
100;1;08;072;116;14329;5200;17;0
100;3;03;080;194;17448;1600;7;0
100;3;10;080;140;13662;1800;8;0
100;1;07;072;124;18034;5300;18;0
100;3;02;076;134;15923;2200;9;0
100;1;09;074;94;11407;4300;16;0
100;3;01;080;114;12782;1900;8;0
100;3;08;062;216;23164;2000;7;0
100;5;01;062;219;24053;1300;6;0
100;3;02;078;132;17005;1900;7;0
100;3;07;062;115;15577;1900;8;0
100;1;08;074;89;13538;4700;18;0
100;1;09;076;124;19868;4500;17;0
100;5;01;064;139;14716;1400;6;0
100;1;07;074;115;21674;4800;18;0
100;3;02;080;124;19678;2000;8;0
100;3;08;064;165;24198;1800;8;0
100;3;07;064;98;13739;2800;9;0
100;5;01;066;159;17740;1200;5;0
100;1;09;078;144;20912;4000;16;0
100;3;09;062;137;15494;1900;8;0
100;1;08;076;64;10714;5200;17;0
100;3;08;066;120;18181;2200;8;0
100;5;01;068;141;18178;1400;5;0
100;3;07;066;157;20508;2100;8;0
100;1;07;076;103;17293;4900;17;0
100;3;09;064;140;17526;2100;7;0
100;5;01;070;119;15452;1200;6;0
100;3;08;068;116;16447;2100;9;0
100;3;07;068;208;27603;1900;8;0
100;1;08;078;120;20647;5200;17;0
100;1;09;080;89;17885;5000;18;0
100;3;09;066;165;19512;1700;7;0
100;5;01;072;172;25519;1700;6;0
100;1;07;078;81;15894;5400;19;0
100;3;08;070;99;15763;2100;8;0
100;3;07;070;114;16086;1600;7;0
100;3;06;062;146;19867;2300;10;0
100;5;01;074;224;22342;1500;5;0
100;3;09;068;126;18694;2000;8;0
100;1;08;080;204;36535;4400;17;0
100;3;08;072;134;15951;1800;8;0
100;3;07;072;95;13089;1900;8;0
100;3;06;064;165;21243;2100;8;0
100;5;01;076;133;16767;1400;5;0
100;1;07;080;90;16777;4800;18;0
100;3;09;070;184;22653;2300;8;0
100;3;08;074;196;22835;2300;9;0
100;3;05;062;99;13898;1900;8;0
100;5;01;078;161;13723;1400;5;0
100;3;06;066;148;16328;2400;9;0
100;3;09;072;140;13763;2000;8;0
100;3;07;074;114;16411;2000;8;0
100;3;04;062;127;13780;3000;9;0
100;3;08;076;172;16773;2000;8;0
100;5;01;080;122;13461;1400;6;0
100;3;05;064;156;16697;2100;9;0
100;3;07;076;147;16280;2000;8;0
100;3;09;074;157;18211;1900;8;0
100;3;06;068;151;20141;1800;8;0
100;5;07;062;226;15218;1300;5;0
100;3;08;078;96;11678;1900;9;0
100;3;04;064;195;24150;2200;9;0
100;3;05;066;127;13351;1700;7;0
100;3;09;076;115;12020;1800;8;0
100;3;06;070;110;11978;2100;9;0
100;3;07;078;80;10312;2100;9;0
100;3;04;066;181;16776;1800;7;0
100;5;07;064;105;13468;1300;6;0
100;3;08;080;103;13866;2200;9;0
100;3;05;068;115;14761;2400;9;0
100;3;09;078;109;11964;1900;8;0
100;3;07;080;210;17398;2600;9;0
100;5;07;066;115;12537;1300;5;0
100;3;06;072;112;13533;2800;10;0
100;5;05;062;175;15660;1100;5;0
100;3;04;068;111;16400;2600;9;0
100;3;05;070;144;14904;1600;7;0
100;5;07;068;161;12895;900;4;0
100;3;09;080;94;11982;2600;9;0
100;3;06;074;175;17869;2000;7;0
100;5;05;064;204;18051;1300;5;0
100;5;04;062;130;16064;1600;6;0
100;3;04;070;134;15391;2100;8;0
100;5;07;070;131;14056;1000;5;0
100;3;05;072;101;12759;1800;8;0
100;5;05;066;142;12677;1200;5;0
100;5;06;062;142;15462;1100;5;0
100;5;04;064;174;14576;1400;5;0
100;5;07;072;108;10461;1400;5;0
100;3;06;076;141;15569;2400;9;0
100;3;04;072;98;10820;2200;8;0
100;5;05;068;134;14330;1500;5;0
100;5;06;064;133;15070;1600;6;0
100;3;05;074;109;13837;2000;8;0
100;5;07;074;126;12029;1100;5;0
100;5;04;066;107;13142;1500;6;0
100;3;06;078;116;13189;2100;9;0
100;5;05;070;94;10241;1200;5;0
100;3;04;074;202;18756;2400;8;0
100;5;06;066;188;16182;1300;5;0
100;5;07;076;205;16019;1100;5;0
100;3;05;076;92;12008;1900;8;0
100;3;04;076;145;14026;1700;8;0
100;3;06;080;105;12526;2800;10;0
100;5;07;078;103;9571;1000;5;0
100;5;04;068;267;31359;1300;5;0
100;5;05;072;103;11294;1300;6;0
100;5;06;068;136;13005;1600;6;0
100;5;03;062;168;16210;1200;5;0
100;5;06;070;131;12078;1100;5;0
100;5;07;080;148;15498;1100;5;0
100;5;04;070;144;15580;1100;5;0
100;5;05;074;169;15283;1100;5;0
100;3;05;078;86;10914;2100;10;0
100;3;04;078;113;12179;2200;9;0
100;7;04;062;179;16350;1000;4;0
100;5;03;064;185;18697;1600;5;0
100;5;06;072;158;16658;1600;5;0
100;5;04;072;217;20094;1100;5;0
100;5;05;076;142;16382;1300;5;0
100;3;04;080;199;20469;2200;8;0
100;3;05;080;137;17086;1500;7;0
100;5;03;066;105;11037;1400;5;0
100;7;04;064;163;13859;1100;4;0
100;5;05;078;114;10614;1700;6;0
100;5;06;074;132;14714;1200;6;0
100;5;04;074;195;20159;1000;4;0
100;7;04;066;122;10879;1300;4;0
100;5;10;062;127;13220;1500;6;0
100;5;02;062;133;13507;1200;5;0
100;5;03;068;267;26743;1300;5;0
100;5;05;080;159;16335;1100;5;0
100;7;04;068;117;11325;800;4;0
100;5;04;076;111;11873;1600;7;0
100;5;06;076;192;18862;1300;5;0
100;5;10;064;146;15699;1400;5;0
100;7;04;070;139;11945;1100;4;0
100;5;02;064;134;16591;1400;6;0
100;5;03;070;167;15372;1200;5;0
100;5;04;078;175;15214;1300;5;0
100;7;02;062;266;22711;700;3;0
100;7;04;072;196;13187;700;3;0
100;5;06;078;133;13953;1600;5;0
100;5;10;066;164;17690;1500;6;0
100;5;02;066;107;11224;1400;5;0
100;7;02;064;194;13540;800;4;0
100;5;03;072;120;14242;1400;5;0
100;7;04;074;140;13467;1100;5;0
100;5;04;080;177;18753;1300;5;0
100;5;10;068;99;11223;1300;5;0
100;7;02;066;183;14961;900;4;0
100;7;04;076;202;13613;600;3;0
100;5;06;080;147;19303;1300;5;0
100;5;02;068;175;20380;1300;5;0
100;5;03;074;165;16300;1500;5;0
100;7;10;062;122;13080;1400;5;0
100;7;02;068;109;10855;1000;4;0
100;7;04;078;85;8988;1000;4;0
100;7;03;062;119;11319;1100;4;0
100;5;10;070;127;14743;1600;6;0
100;5;02;070;128;14849;1300;6;0
100;7;10;064;179;17165;900;4;0
100;5;03;076;183;18681;1100;5;0
100;7;04;080;165;14158;1000;4;0
100;7;03;064;198;16155;700;3;0
100;7;02;070;148;14611;900;4;0
100;7;10;066;129;11728;900;4;0
100;9;10;062;195;15106;500;2;0
100;5;02;072;137;12575;1200;5;0
100;5;03;078;147;14681;1100;5;0
100;7;02;072;194;16970;800;3;0
100;5;10;072;171;16348;1500;6;0
100;7;03;066;256;20996;800;3;0
100;9;10;064;164;11630;600;2;0
100;7;10;068;208;17306;900;4;0
100;7;02;074;167;14498;800;4;0
100;9;10;066;183;13373;400;2;0
100;5;03;080;233;22022;1400;5;0
100;7;03;068;126;13044;600;3;0
100;5;02;074;190;19008;1400;6;0
100;5;10;074;197;20631;1200;5;0
100;9;10;068;174;12703;900;3;0
100;7;10;070;181;14155;900;3;0
100;7;02;076;138;12101;800;4;0
100;7;01;062;169;15660;900;3;0
100;7;03;070;179;12701;900;3;0
100;5;02;076;100;11655;1600;7;0
100;9;10;070;171;12866;500;2;0
100;7;10;072;218;16759;600;3;0
100;7;02;078;152;12541;700;3;0
100;5;10;076;154;17076;1300;6;0
100;7;03;072;184;14153;700;3;0
100;7;01;064;194;14487;1000;5;0
100;9;10;072;139;9096;600;3;0
100;5;02;078;137;12303;1100;5;0
100;7;02;080;157;12752;900;4;0
100;7;03;074;192;15148;900;3;0
100;5;10;078;133;10909;1400;5;0
100;7;01;066;130;11062;1000;4;0
100;9;10;074;130;10674;800;3;0
100;7;10;074;151;13220;800;4;0
100;5;02;080;122;12642;1300;5;0
100;7;01;068;115;9493;900;4;0
100;7;03;076;225;14704;700;3;0
100;9;10;076;176;12366;500;2;0
100;7;10;076;119;9937;1100;4;0
100;7;09;062;131;11769;1100;4;0
100;5;10;080;193;17871;1200;5;0
100;9;10;078;207;12414;700;2;0
100;7;01;070;181;13915;800;3;0
100;7;03;078;139;12392;900;4;0
100;7;09;064;109;13900;1100;4;0
100;7;01;072;144;10954;600;3;0
100;7;10;078;279;23325;1000;4;0
100;5;09;062;127;14045;1200;5;0
100;9;10;080;145;14896;700;3;0
100;7;03;080;229;18477;800;3;0
100;5;08;062;164;20282;1500;6;0
100;9;08;062;143;9639;600;3;0
100;7;09;066;163;14841;800;3;0
100;7;10;080;165;14605;800;3;0
100;7;01;074;158;14978;800;4;0
100;9;01;062;144;9853;400;2;0
100;5;09;064;158;15772;1300;6;0
100;9;08;064;239;15503;400;2;0
100;7;08;062;128;10089;900;3;0
100;5;08;064;140;13383;1300;5;0
100;9;01;064;207;13560;400;2;0
100;7;01;076;146;11168;900;4;0
100;7;09;068;119;11001;1000;4;0
100;9;08;066;180;14879;400;2;0
100;9;01;066;185;12738;400;2;0
100;5;09;066;99;11147;1300;5;0
100;7;01;078;168;16102;800;3;0
100;5;08;066;153;20673;1600;6;0
100;9;08;068;267;18817;500;2;0
100;7;08;064;204;22455;800;4;0
100;7;09;070;246;19227;1000;4;0
100;9;01;068;208;15347;500;2;0
100;5;09;068;198;17036;1600;6;0
100;9;01;070;149;10095;400;2;0
100;9;08;070;146;12881;600;2;0
100;7;01;080;165;15841;900;4;0
100;7;08;066;171;16581;800;4;0
100;7;09;072;184;15769;600;3;0
100;9;01;072;163;11775;400;2;0
100;9;08;072;129;10272;900;3;0
100;5;09;070;231;15375;1200;5;0
100;5;08;068;174;18732;1600;6;0
100;7;08;068;185;13047;900;3;0
100;9;08;074;209;14553;400;2;0
100;7;09;074;189;15902;1000;4;0
100;9;01;074;151;12516;700;3;0
100;7;07;062;152;16178;1200;5;0
100;5;09;072;169;13449;1300;6;0
100;5;08;070;109;12330;1500;5;0
100;7;08;070;142;14218;1000;4;0
100;9;08;076;172;14897;400;2;0
100;7;09;076;155;13610;900;4;0
100;7;07;064;139;11711;800;4;0
