sep=;
Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;01;042;158;6918;3600;16;0
100;1;05;042;438;21028;3500;14;0
100;1;03;042;115;5350;3500;14;0
100;1;06;042;62;2991;3400;14;0
100;1;02;042;38;1868;4000;14;0
100;1;04;042;63;3178;3300;14;0
100;1;10;042;175;10371;3600;14;0
100;1;01;044;336;14280;3400;15;0
100;1;05;044;139;6832;3700;15;0
100;1;06;044;165;7531;3700;16;0
100;1;02;044;74;3539;3700;15;0
100;1;10;044;292;12970;3600;15;0
100;1;03;044;89;4485;3500;15;0
100;1;04;044;94;4647;3200;14;0
100;1;01;046;66;2674;3300;15;0
100;1;02;046;39;1692;3900;15;0
100;1;06;046;173;8117;3700;15;0
100;1;05;046;451;23449;3700;15;0
100;1;03;046;431;21032;3800;15;0
100;1;04;046;456;23006;3400;16;0
100;1;10;046;173;8870;3600;15;0
100;1;01;048;38;2037;3700;15;0
100;1;02;048;157;7999;3400;14;0
100;1;06;048;95;4275;3600;16;0
100;1;05;048;186;8347;3700;15;0
100;1;03;048;60;2842;3600;16;0
100;1;04;048;283;12800;3700;16;0
100;1;10;048;61;2858;3500;14;0
100;1;01;050;165;6442;3300;15;0
100;1;02;050;50;2314;3800;16;0
100;1;06;050;178;8808;4000;15;0
100;1;03;050;230;11176;3100;15;0
100;1;05;050;135;7468;3700;15;0
100;1;04;050;275;13811;3100;13;0
100;1;10;050;207;10685;3700;16;0
100;1;01;052;199;9002;3100;13;0
100;1;02;052;102;4566;3500;14;0
100;1;06;052;67;3083;3600;15;0
100;1;03;052;58;2520;3800;15;0
100;1;05;052;299;13119;3600;14;0
100;1;10;052;123;5270;3700;15;0
100;1;04;052;137;6771;3300;14;0
100;1;01;054;54;2332;3900;17;0
100;1;02;054;59;2737;3700;13;0
100;1;06;054;62;3007;3700;15;0
100;1;03;054;61;2791;3200;15;0
100;1;05;054;408;19511;3600;15;0
100;1;10;054;401;21485;4000;16;0
100;1;04;054;52;2570;3600;15;0
100;1;01;056;122;5763;3400;16;0
100;1;02;056;89;4140;3500;14;0
100;1;03;056;180;7434;3600;14;0
100;1;06;056;153;7019;3500;15;0
100;1;05;056;328;16556;3500;16;0
100;1;10;056;45;1836;4100;16;0
100;1;04;056;275;12398;3300;14;0
100;1;01;058;50;2220;3600;15;0
100;1;02;058;140;5574;3700;13;0
100;1;03;058;76;3416;3600;16;0
100;1;06;058;67;3029;3800;15;0
100;1;05;058;85;4140;3500;15;0
100;1;10;058;86;4027;3600;15;0
100;1;02;060;43;1878;3700;14;0
100;1;04;058;59;2980;3000;14;0
100;1;01;060;250;13447;2900;13;0
100;1;06;060;129;5946;4000;16;0
100;1;05;060;235;10157;3300;13;0
100;1;03;060;109;5351;3600;16;0
100;1;10;060;68;3298;3600;14;0
100;1;04;060;153;6188;3500;15;0
100;1;09;042;313;16147;3500;16;0
100;3;03;042;55;2327;1500;7;0
100;1;07;042;215;9974;3900;16;0
100;3;02;042;91;4607;1600;8;0
100;3;01;042;58;2940;1600;8;0
100;1;08;042;119;5890;3900;15;0
100;1;09;044;97;4088;4100;17;0
100;3;03;044;105;4721;1500;7;0
100;1;07;044;198;9919;3700;16;0
100;3;10;042;192;8635;1500;7;0
100;3;01;044;93;4066;1500;7;0
100;3;03;046;88;3243;1500;7;0
100;3;02;044;68;3142;1700;8;0
100;1;08;044;67;3332;3800;15;0
100;1;09;046;135;6142;3500;15;0
100;1;07;046;56;2545;3800;16;0
100;3;01;046;74;3294;1400;7;0
100;3;10;044;81;3940;1400;6;0
100;1;08;046;106;4894;4000;16;0
100;3;02;046;70;3012;1700;8;0
100;1;09;048;53;2785;3700;15;0
100;3;03;048;43;2192;1900;7;0
100;1;07;048;135;6223;4100;16;0
100;3;10;046;105;4267;1500;7;0
100;3;01;048;190;10073;1200;6;0
100;3;02;048;164;7264;1600;8;0
100;1;08;048;75;3301;4300;17;0
100;3;10;048;70;2632;1400;7;0
100;3;03;050;90;3448;1400;7;0
100;1;09;050;76;3707;3600;15;0
100;1;07;050;193;8891;3900;16;0
100;3;01;050;247;9353;1400;7;0
100;3;02;050;63;2567;1500;7;0
100;1;08;050;129;5919;3800;16;0
100;1;09;052;149;5802;3400;15;0
100;3;03;052;402;19074;1600;8;0
100;1;07;052;328;15545;4100;16;0
100;3;10;050;70;3375;1500;7;0
100;3;01;052;101;5954;1400;7;0
100;3;02;052;64;2892;1600;7;0
100;1;08;052;236;12067;4200;16;0
100;1;09;054;55;2708;3300;15;0
100;1;07;054;193;9188;3500;14;0
100;3;10;052;73;3153;1500;7;0
100;3;03;054;63;3445;1800;7;0
100;3;01;054;62;2601;1400;7;0
100;3;02;054;498;24570;1600;8;0
100;1;07;056;62;3154;3800;14;0
100;1;09;056;39;1902;3800;15;0
100;1;08;054;270;14778;3800;16;0
100;3;10;054;450;25874;1500;7;0
100;3;01;056;111;5450;1400;7;0
100;3;03;056;139;7141;1500;7;0
100;3;02;056;413;20834;1400;7;0
100;1;09;058;57;2567;3600;16;0
100;1;07;058;55;2766;4400;18;0
100;1;08;056;83;4567;3900;16;0
100;3;10;056;456;25412;1700;7;0
100;3;03;058;176;9937;1400;7;0
100;1;09;060;356;18942;3300;15;0
100;3;01;058;164;11380;1400;7;0
100;3;02;058;157;9080;1600;7;0
100;1;07;060;153;8332;4000;17;0
100;3;10;058;83;3763;1600;8;0
100;1;08;058;106;5805;3900;16;0
100;3;03;060;62;2591;1400;7;0
100;3;04;042;116;4569;1400;7;0
100;3;06;042;297;14300;1700;7;0
100;3;01;060;132;5760;1500;7;0
100;3;02;060;162;7613;1500;7;0
100;1;08;060;56;2229;4300;16;0
100;3;10;060;97;4639;1500;7;0
100;5;01;042;52;2072;1000;5;0
100;3;07;042;168;9465;1300;6;0
100;3;09;042;234;12321;1500;7;0
100;3;04;044;160;8912;1500;7;0
100;3;08;042;75;3439;1500;7;0
100;3;06;044;83;5176;1500;7;0
100;3;05;042;297;19913;1200;6;0
100;5;01;044;89;3920;800;4;0
100;3;04;046;323;16395;1400;7;0
100;3;07;044;101;5457;1300;6;0
100;3;09;044;330;20203;1600;7;0
100;3;08;044;64;3228;1400;7;0
100;3;06;046;46;2213;1700;7;0
100;3;05;044;79;3705;1400;7;0
100;5;01;046;84;4229;900;4;0
100;3;04;048;458;24347;1600;7;0
100;3;09;046;82;3849;1700;7;0
100;3;06;048;77;3499;1400;7;0
100;3;08;046;56;2528;1600;8;0
100;3;07;046;79;4590;1500;7;0
100;3;05;046;428;30729;1400;7;0
100;5;01;048;87;3598;800;4;0
100;3;09;048;62;3442;1800;7;0
100;3;04;050;58;2994;1600;7;0
100;3;08;048;258;13371;1600;8;0
100;5;01;050;102;4649;800;4;0
100;3;09;050;100;3738;1600;7;0
100;3;06;050;57;3074;1600;7;0
100;3;07;048;303;22534;1300;6;0
100;3;05;048;67;3837;1500;7;0
100;3;04;052;74;3849;1600;7;0
100;3;08;050;97;5176;1400;7;0
100;5;01;052;88;4091;1000;5;0
100;3;09;052;66;2995;1600;7;0
100;3;06;052;90;4682;1400;7;0
100;5;01;054;100;3545;800;4;0
100;3;04;054;108;4902;1400;7;0
100;3;08;052;80;3091;1500;6;0
100;3;07;050;134;7447;1800;7;0
100;3;05;050;76;3781;1500;7;0
100;3;09;054;105;5001;1500;7;0
100;5;01;056;205;7821;800;4;0
100;3;06;054;50;2235;1700;8;0
100;3;04;056;60;2785;1400;7;0
100;3;08;054;62;2516;1500;7;0
100;3;05;052;65;2972;1500;7;0
100;5;01;058;63;2463;1000;5;0
100;3;07;052;62;3261;1400;7;0
100;3;09;056;65;2806;1700;7;0
100;3;08;056;54;2246;1600;8;0
100;3;04;058;336;18954;1600;7;0
100;3;06;056;157;10019;1400;7;0
100;3;05;054;200;11174;1400;7;0
100;3;07;054;75;3170;1400;7;0
100;5;01;060;110;5315;900;4;0
100;3;08;058;47;2021;1700;8;0
100;3;09;058;78;3981;1400;7;0
