sep=;
Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;04;062;16;220;4000;15;0
100;1;02;062;229;2717;5000;16;0
100;1;03;062;375;4487;4300;16;0
100;1;10;062;212;2577;5600;18;1
100;1;01;062;228;2770;4400;17;0
100;1;04;064;14;187;4000;15;0
100;1;02;064;137;1633;5000;16;0
100;1;10;064;402;4867;5700;18;1
100;1;03;064;50;622;4300;16;0
100;1;01;064;27;342;4500;17;0
100;1;04;066;14;191;4000;15;0
100;1;02;066;215;2601;4700;16;0
100;1;10;066;34;421;5700;18;1
100;1;03;066;80;952;4300;16;0
100;1;01;066;22;280;4600;18;0
100;1;04;068;17;223;4000;15;0
100;1;02;068;28;347;4700;16;0
100;1;10;068;68;797;5800;19;1
100;1;03;068;39;479;4600;18;0
100;1;01;068;18;233;4700;18;0
100;1;04;070;17;228;4000;15;0
100;1;02;070;64;767;4700;16;0
100;1;10;070;265;3169;5600;18;1
100;1;03;070;136;1664;4300;16;0
100;1;01;070;20;260;4500;18;0
100;1;04;072;18;237;4000;15;0
100;1;02;072;66;804;4900;16;0
100;1;10;072;66;799;5500;17;1
100;1;03;072;263;3175;4300;16;0
100;1;01;072;51;638;4500;18;0
100;1;04;074;14;187;4000;15;0
100;1;02;074;423;4844;4900;17;0
100;1;10;074;164;1961;5600;18;1
100;1;03;074;40;491;4400;16;0
100;1;01;074;20;253;4500;18;0
100;1;04;076;15;199;4000;15;0
100;1;02;076;223;2590;4900;17;0
100;1;10;076;294;3518;5600;18;1
100;1;03;076;213;2524;4500;16;0
100;1;01;076;26;330;4500;18;0
100;1;04;078;30;381;4000;15;0
100;1;02;078;252;2853;4900;16;0
100;1;10;078;344;4014;5800;18;1
100;1;03;078;212;2570;4300;16;0
100;1;01;078;19;257;4800;19;0
100;1;04;080;16;214;4000;15;0
100;1;02;080;34;411;4700;16;0
100;1;10;080;440;5145;5700;18;1
100;1;03;080;95;1115;4300;17;0
100;1;01;080;276;3416;4500;18;0
100;1;09;062;21;262;4100;16;0
100;1;07;062;20;267;4400;17;0
100;1;06;062;85;1025;5200;18;0
100;1;08;062;27;339;4200;18;0
100;1;05;062;26;322;4200;17;0
100;1;09;064;18;233;4200;17;0
100;1;07;064;85;1044;4500;17;0
100;1;06;064;45;547;5100;17;0
100;1;08;064;30;369;4200;18;0
100;1;05;064;25;311;4400;19;0
100;1;09;066;27;332;4200;17;0
100;1;07;066;162;2036;4600;18;0
100;1;06;066;125;1479;5100;17;0
100;1;08;066;20;256;4200;18;0
100;1;05;066;223;2635;4300;18;0
100;1;09;068;20;245;4100;16;0
100;1;07;068;17;227;4800;18;0
100;1;06;068;18;231;4900;16;0
100;1;08;068;447;5340;4200;18;0
100;1;05;068;21;263;4400;19;0
100;1;09;070;17;218;4100;16;0
100;1;07;070;22;287;4400;17;0
100;1;06;070;19;242;4900;16;0
100;1;08;070;22;286;4300;17;0
100;1;05;070;136;1591;4400;19;0
100;1;09;072;21;260;4100;16;0
100;1;07;072;402;4837;4300;17;0
