sep=;
Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;06;062;65;2926;3500;14;0
100;1;03;062;300;14545;3300;14;0
100;1;01;062;88;4345;2900;13;0
100;1;05;062;54;2585;3700;16;0
100;1;02;062;51;2569;3900;16;0
100;1;10;062;217;12264;3900;14;0
100;1;04;062;152;8642;3000;14;0
100;1;06;064;273;12777;3300;14;0
100;1;02;064;479;20056;3600;14;0
100;1;01;064;479;24105;3600;15;0
100;1;10;064;73;3753;3900;15;0
100;1;05;064;77;4237;3600;16;0
100;1;03;064;62;3429;3700;15;0
100;1;04;064;169;9411;3100;13;0
100;1;06;066;67;3248;3500;14;0
100;1;02;066;51;2426;3700;14;0
100;1;01;066;148;7911;3600;15;0
100;1;03;066;184;8150;3900;16;0
100;1;05;066;53;2611;3500;15;0
100;1;10;066;43;2028;3900;15;0
100;1;04;066;73;3313;3700;15;0
100;1;02;068;80;4499;3800;14;0
100;1;06;068;471;25918;3600;15;0
100;1;03;068;168;8251;3700;16;0
100;1;01;068;255;13534;3700;16;0
100;1;05;068;144;7799;3500;15;0
100;1;10;068;174;9570;3800;15;0
100;1;04;068;66;3485;3300;13;0
100;1;06;070;70;3160;3700;16;0
100;1;02;070;71;3163;3700;14;0
100;1;03;070;96;4095;3400;14;0
100;1;01;070;64;2909;3400;14;0
100;1;05;070;100;4864;3600;14;0
100;1;10;070;45;2224;4200;15;0
100;1;06;072;68;3129;3600;15;0
100;1;04;070;219;11174;3300;13;0
100;1;02;072;63;2966;3400;14;0
100;1;01;072;41;2657;3500;15;0
100;1;05;072;108;5669;3900;17;0
100;1;03;072;165;11649;3900;17;0
100;1;06;074;52;2657;4000;15;0
100;1;04;072;92;5292;3200;13;0
100;1;02;074;279;14305;3600;15;0
100;1;10;072;69;4305;3700;15;0
100;1;01;074;131;6589;3300;15;0
100;1;05;074;272;13652;3700;16;0
100;1;03;074;58;3163;3800;15;0
100;1;06;076;99;4478;3700;15;0
100;1;04;074;108;5291;3800;17;0
100;1;02;076;65;3290;3800;14;0
100;1;01;076;149;6868;3900;16;0
100;1;10;074;134;7696;3800;15;0
100;1;05;076;74;2963;3800;15;0
100;1;06;078;94;4211;3300;14;0
100;1;03;076;194;10721;3200;13;0
100;1;02;078;141;6660;3500;13;0
100;1;01;078;83;4011;3400;15;0
100;1;04;076;138;7310;3200;15;0
100;1;05;078;372;19475;3300;14;0
100;1;10;076;422;28392;3500;15;0
100;1;06;080;375;22540;3800;16;0
100;1;03;078;174;9833;3500;14;0
100;1;02;080;88;5119;3500;14;0
100;1;01;080;66;4186;3700;16;0
100;1;04;078;57;4082;3500;15;0
100;1;05;080;182;10595;3700;15;0
100;1;10;078;69;3692;3800;16;0
100;3;03;062;92;4777;1400;7;0
100;1;03;080;66;3390;3900;17;0
100;1;09;062;61;3704;3600;15;0
100;1;07;062;58;3602;4200;15;0
100;3;02;062;75;3877;1600;6;0
100;1;04;080;127;7757;2900;13;0
100;1;10;080;80;4758;3800;15;0
100;3;03;064;191;9523;1500;7;0
100;3;01;062;148;6934;1400;7;0
100;1;09;064;69;3151;3400;15;0
100;1;07;064;58;2948;4000;14;0
100;3;10;062;82;4071;1600;6;0
100;3;02;064;141;7396;1400;7;0
100;1;08;062;91;5848;3900;16;0
100;3;03;066;143;8449;1400;7;0
100;3;01;064;83;4680;1400;7;0
100;1;09;066;414;31364;3700;17;0
100;1;07;066;497;30645;3700;14;0
100;3;10;064;51;2997;1400;7;0
100;3;03;068;236;11489;1400;7;0
100;3;02;066;109;6052;1300;6;0
100;1;08;064;250;18170;4000;16;0
100;3;10;066;301;12367;1400;7;0
100;1;09;068;170;9236;3800;15;0
100;1;07;068;317;17724;3600;15;0
100;3;01;066;106;5954;1400;7;0
100;3;03;070;324;19132;1400;7;0
100;3;10;068;122;5143;1400;7;0
100;1;08;066;313;18879;3800;16;0
100;1;09;070;375;20159;3700;15;0
100;1;07;070;233;10992;3600;15;0
100;3;02;068;69;4275;1300;6;0
100;3;01;068;415;26482;1400;7;0
100;3;03;072;146;9957;1400;7;0
100;1;08;068;57;4211;4100;16;0
100;3;10;070;71;5076;1500;7;0
100;1;07;072;70;5012;4000;15;0
100;3;02;070;88;6383;1600;7;0
100;1;09;072;77;6087;3500;16;0
100;3;01;070;74;4959;1400;7;0
100;3;03;074;299;12816;1400;7;0
100;1;08;070;371;19759;3800;14;0
100;1;09;074;71;3700;3600;15;0
100;3;10;072;86;4512;1500;7;0
100;1;07;074;131;8240;4000;16;0
100;3;03;076;80;3441;1400;7;0
100;3;02;072;88;5012;1600;7;0
100;3;01;072;272;13078;1300;6;0
100;1;08;072;65;3205;4100;17;0
100;1;09;076;71;3203;3500;14;0
100;3;02;074;55;2307;1700;7;0
100;1;07;076;94;4628;4000;16;0
100;3;01;074;424;19072;1400;6;0
100;3;03;078;74;4624;1400;7;0
100;3;10;074;261;14648;1500;7;0
100;1;08;074;168;8315;3800;15;0
100;1;09;078;308;15704;3200;15;0
100;3;02;076;258;11942;1600;8;0
100;1;07;078;91;4244;3900;16;0
100;3;01;076;94;4527;1200;6;0
100;3;03;080;47;2125;1400;7;0
100;3;10;076;70;3337;1500;7;0
100;1;08;076;421;18556;3700;14;0
100;3;02;078;73;2937;1600;7;0
100;1;07;080;42;1718;4000;15;0
100;3;10;078;75;2982;1400;7;0
100;1;09;080;105;5245;3700;16;0
100;3;01;078;86;4199;1600;7;0
100;5;01;062;163;7116;800;4;0
100;1;08;078;38;1890;4500;17;0
100;3;04;062;119;6816;1600;7;0
100;3;02;080;44;2199;1800;8;0
100;3;01;080;69;3484;1400;7;0
100;3;06;062;398;26905;1400;7;0
100;3;10;080;366;30519;1500;7;0
100;5;01;064;69;2826;1000;5;0
100;1;08;080;124;8057;4100;15;0
