Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;02;082;49;10893;4300;15;0
100;1;03;082;186;43621;3700;14;0
100;1;10;082;497;117957;4100;15;0
100;1;01;082;122;29583;3600;14;0
100;1;02;084;473;108881;3800;14;0
100;1;03;084;347;79233;3800;14;0
100;1;10;084;223;51819;4200;15;0
100;1;01;084;440;103025;3700;15;0
100;1;02;086;124;30871;3900;14;0
100;1;01;086;87;20428;3600;15;0
100;1;03;086;443;105594;3800;15;0
100;1;10;086;261;64285;4100;15;0
100;1;01;088;47;10093;3500;14;0
100;1;02;088;433;102559;3900;16;0
100;1;03;088;456;106869;3700;14;0
100;1;10;088;235;57113;4300;16;0
100;1;01;090;282;67954;3600;15;0
100;1;02;090;303;70971;3900;14;0
100;1;03;090;464;114026;3900;15;0
100;1;10;090;364;89927;4300;16;0
100;1;01;092;1;285;3600;15;0
100;1;02;092;483;120887;3800;16;0
100;1;03;092;421;105753;4200;14;0
100;1;10;092;281;69674;4000;15;0
100;1;01;094;333;79852;3800;15;0
100;1;02;094;212;53234;3900;13;0
100;1;03;094;308;74075;3600;15;0
100;1;10;094;56;14998;4100;15;0
100;1;01;096;89;26949;4000;16;0
100;1;02;096;412;96486;4100;15;0
100;1;03;096;230;55517;3700;13;0
100;1;10;096;489;125834;4200;16;0
100;1;01;098;486;117508;3700;16;0
100;1;02;098;275;66117;3700;14;0
100;1;03;098;149;37438;3600;14;0
100;1;10;098;2;541;3900;14;0
100;1;01;100;117;28298;3900;15;0
100;1;02;100;362;87695;3800;14;0
100;1;03;100;390;99299;3700;14;0
100;1;10;100;353;91840;3700;14;0
100;1;04;082;322;82636;3600;14;0
100;1;06;082;406;103999;3800;15;0
100;1;07;082;283;73296;4000;14;0
100;1;05;082;200;55308;4100;15;0
100;1;04;084;250;66825;3400;14;0
100;1;06;084;85;22329;3500;13;0
100;1;07;084;408;109049;4000;14;0
100;1;05;084;395;108272;3900;15;0
100;1;04;086;482;126495;3500;14;0
100;1;06;086;1;287;4100;15;0
100;1;07;086;376;101730;3900;15;0
100;1;05;086;216;61509;3900;15;0
100;1;04;088;448;112914;3600;14;0
100;1;06;088;467;117815;3900;14;0
100;1;07;088;361;93606;4100;15;0
100;1;05;088;368;103804;4100;15;0
100;1;04;090;352;90782;3700;14;0
100;1;06;090;220;57516;3500;14;0
100;1;07;090;347;91337;4300;15;0
100;1;05;090;462;127295;3900;15;0
100;1;04;092;174;42311;3500;14;0
100;1;06;092;496;128325;3400;12;0
100;1;07;092;284;77876;4300;16;0
100;1;05;092;500;137990;4100;16;0
100;1;04;094;120;30647;3700;13;0
100;1;06;094;323;83997;3700;15;0
100;1;07;094;493;127471;4100;14;0
100;1;05;094;188;49114;3800;14;0
100;1;04;096;322;76704;3500;14;0
100;1;06;096;329;82241;3800;15;0
100;1;07;096;406;102321;4300;14;0
100;1;05;096;302;79513;4200;15;0
100;1;04;098;398;99667;3400;14;0
100;1;06;098;385;96094;3700;14;0
100;1;07;098;452;113873;4000;14;0
100;1;05;098;1;295;3500;14;0
100;1;04;100;1;287;3900;15;0
100;1;06;100;277;69439;3500;14;0
100;1;07;100;422;106730;4000;14;0
100;1;08;082;87;20563;4300;17;0
100;1;05;100;330;86438;4200;15;0
100;1;08;084;170;35876;3900;13;0
100;3;01;082;217;95526;1700;7;0
100;1;09;082;276;62797;4200;15;0
100;3;10;082;192;84610;1600;7;0
100;1;08;086;169;39357;4300;15;0
100;1;09;084;289;68451;4400;18;0
100;3;01;084;409;180617;1700;7;0
100;1;08;088;5;1144;4100;15;0
100;1;09;086;230;52528;3900;14;0
100;3;10;084;357;160572;1600;7;0
100;1;08;090;322;74189;4100;16;0
100;1;09;088;9;1956;4000;15;0
100;3;01;086;410;183145;1400;7;0
100;1;08;092;1;307;4300;15;0
100;1;09;090;6;1410;4000;15;0
100;3;10;086;399;181059;1500;7;0
100;1;08;094;1;300;4300;15;0
100;1;09;092;451;109409;3600;15;0
100;3;01;088;78;35479;1800;7;0
100;1;08;096;412;95258;4100;15;0
100;1;09;094;394;93028;3900;15;0
100;3;10;088;332;150577;1600;6;0
100;1;08;098;448;105273;4200;15;0
100;1;09;096;390;91070;4200;17;0
100;3;01;090;159;72223;1800;7;0
100;1;08;100;240;56387;4300;15;0
100;3;10;090;17;7588;1500;7;0
100;1;09;098;372;91564;3500;13;0
100;1;09;100;366;81004;3900;16;0
