sep=;
Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;02;062;28;377;1300;13;0
100;1;03;062;496;6363;1300;13;0
100;1;04;062;42;551;1300;13;0
100;1;10;062;34;461;1400;14;0
100;1;01;062;143;1921;1300;13;0
100;1;03;064;32;392;1300;13;0
100;1;04;064;49;626;1400;14;0
100;1;02;064;34;429;1200;12;0
100;1;01;064;48;634;1300;13;0
100;1;10;064;38;507;1300;13;0
100;1;03;066;34;427;1300;13;0
100;1;04;066;37;484;1300;13;0
100;1;02;066;34;439;1200;12;0
100;1;01;066;42;549;1300;13;0
100;1;10;066;452;6142;1300;13;0
100;1;03;068;27;341;1400;14;0
100;1;04;068;45;581;1400;14;0
100;1;02;068;28;360;1300;13;0
100;1;01;068;48;644;1400;14;0
100;1;10;068;34;461;1300;13;0
100;1;03;070;39;496;1400;14;0
100;1;04;070;48;621;1300;13;0
100;1;02;070;35;444;1200;12;0
100;1;01;070;56;757;1300;13;0
100;1;10;070;34;454;1300;13;0
100;1;03;072;34;433;1300;13;0
100;1;04;072;47;599;1300;13;0
100;1;02;072;35;444;1200;12;0
100;1;01;072;42;560;1300;13;0
100;1;10;072;28;363;1400;14;0
100;1;03;074;39;495;1300;13;0
100;1;04;074;317;4091;1300;13;0
100;1;02;074;338;4318;1200;12;0
100;1;01;074;64;835;1400;14;0
100;1;10;074;49;660;1300;13;0
100;1;03;076;404;4820;1300;13;0
100;1;02;076;31;387;1300;13;0
100;1;04;076;80;1043;1400;14;0
100;1;01;076;50;654;1300;13;0
100;1;03;078;43;533;1300;13;0
100;1;10;076;29;391;1300;13;0
100;1;02;078;30;380;1200;12;0
100;1;04;078;59;768;1400;14;0
100;1;03;080;36;464;1300;13;0
100;1;01;078;60;828;1300;13;0
100;1;10;078;30;509;1400;14;0
100;1;02;080;34;694;1200;12;0
100;1;04;080;282;5582;1300;13;0
100;1;08;062;52;975;1400;14;0
100;1;01;080;42;658;1400;14;0
100;1;10;080;210;3030;1300;13;0
100;1;07;062;54;725;1300;13;0
100;1;09;062;64;907;1400;14;0
100;1;08;064;49;655;1400;14;0
100;1;05;062;97;1338;1400;14;0
100;1;06;062;39;505;1300;13;0
100;1;07;064;36;466;1300;13;0
100;1;09;064;53;670;1500;15;0
100;1;08;066;51;632;1400;14;0
100;1;05;064;53;675;1400;14;0
100;1;07;066;37;470;1300;13;0
100;1;06;064;28;370;1400;14;0
100;1;09;066;72;925;1500;15;0
100;1;08;068;218;2684;1400;14;0
100;1;05;066;111;1399;1400;14;0
100;1;07;068;69;869;1300;13;0
100;1;06;066;130;1707;1300;13;0
100;1;09;068;82;1096;1300;13;0
100;1;08;070;81;988;1400;14;0
100;1;05;068;56;726;1400;14;0
100;1;07;070;30;379;1300;13;0
100;1;06;068;35;451;1300;13;0
100;1;09;070;50;667;1400;14;0
