sep=;
Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;03;002;214;46595;3300;14;0
100;1;10;002;317;70525;3600;13;0
100;1;02;002;102;22767;3100;13;0
100;1;01;002;183;40436;3300;14;0
100;1;04;002;180;40159;3100;14;0
100;1;02;004;93;19261;3400;13;0
100;1;10;004;86;18242;3700;14;0
100;1;03;004;166;37103;3400;16;0
100;1;01;004;408;92612;3100;14;0
100;1;04;004;223;50568;3100;13;0
100;1;02;006;26;5427;3400;12;0
100;1;10;006;402;86127;3800;15;0
100;1;03;006;81;17239;3200;15;0
100;1;04;006;231;49198;3100;13;0
100;1;01;006;443;95857;2900;13;0
100;1;02;008;75;15263;3200;14;0
100;1;03;008;236;47345;3400;14;0
100;1;10;008;269;54601;3500;15;0
100;1;04;008;104;21016;2900;13;0
100;1;01;008;68;13746;3300;15;0
100;1;02;010;254;50341;3300;13;0
100;1;03;010;88;17666;3300;14;0
100;1;10;010;62;12583;3800;15;0
100;1;04;010;367;76691;3200;14;0
100;1;01;010;52;10573;3200;14;0
100;1;02;012;101;24381;3300;12;0
100;1;03;012;22;5162;3500;14;0
100;1;10;012;94;23233;3600;15;0
100;1;04;012;216;52252;2900;13;0
100;1;01;012;356;87366;3300;14;0
100;1;02;014;451;108694;3100;13;0
100;1;03;014;183;44331;3200;14;0
100;1;10;014;294;72620;3700;15;0
100;1;04;014;79;19764;3200;14;0
100;1;01;014;218;54144;3100;14;0
100;1;02;016;306;71596;3200;14;0
100;1;03;016;59;13358;3200;14;0
100;1;10;016;174;40870;3400;14;0
100;1;04;016;182;43579;3200;13;0
100;1;01;016;283;68078;3000;13;0
100;1;02;018;176;43394;3400;13;0
100;1;03;018;204;49864;3400;15;0
100;1;10;018;36;8426;3600;15;0
100;1;04;018;380;94881;3100;14;0
100;1;01;018;264;66035;3200;14;0
100;1;02;020;179;43145;3200;14;0
100;1;03;020;176;42247;3200;14;0
100;1;10;020;165;40685;3400;14;0
100;1;04;020;79;19016;3200;14;0
100;1;01;020;343;85962;3200;14;0
100;1;07;002;218;52239;3700;14;0
100;1;08;002;132;31796;3800;16;0
100;1;06;002;82;19096;3300;14;0
100;1;09;002;471;113666;3300;15;0
100;1;05;002;62;14781;3400;14;0
100;1;07;004;76;18054;3600;14;0
100;1;08;004;307;74227;3600;15;0
100;1;06;004;217;51666;3100;13;0
100;1;09;004;239;56104;3100;14;0
100;1;05;004;31;7126;3400;14;0
100;1;07;006;102;24086;3700;14;0
100;1;08;006;375;91210;3700;14;0
100;1;06;006;64;15580;3100;13;0
100;1;09;006;21;5047;3600;16;0
100;1;05;006;376;90793;3300;14;0
100;1;07;008;50;12341;3800;14;0
100;1;08;008;98;23439;3700;14;0
100;1;06;008;16;3829;3300;14;0
100;1;09;008;360;86322;3500;15;0
100;1;05;008;114;27469;3500;14;0
100;1;07;010;127;30745;3600;15;0
100;1;08;010;115;27203;3800;15;0
100;1;06;010;68;16088;3300;14;0
100;1;09;010;411;97666;3400;14;0
100;1;05;010;388;91139;3400;15;0
100;1;07;012;181;45063;3700;14;0
100;1;08;012;93;24853;3600;13;0
100;1;06;012;204;52110;3300;13;0
100;1;09;012;248;62244;3600;16;0
100;1;05;012;137;34436;3300;14;0
100;1;07;014;460;109068;3400;15;0
100;1;06;014;126;28628;3300;14;0
100;1;09;014;421;100770;3300;15;0
100;1;08;014;60;13783;3700;13;0
100;1;05;014;245;55951;3300;14;0
100;1;07;016;481;116657;3500;15;0
100;1;09;016;347;83951;3400;15;0
100;1;06;016;465;114511;3200;13;0
100;1;05;016;201;47281;3300;14;0
100;1;08;016;98;23914;3700;15;0
100;1;07;018;266;65620;3600;14;0
100;1;06;018;157;38277;3400;15;0
100;1;09;018;262;63612;3400;14;0
100;1;05;018;76;18142;3400;15;0
100;1;08;018;98;24242;3800;15;0
100;1;07;020;81;19100;3600;14;0
100;1;05;020;179;45127;3400;14;0
100;1;06;020;91;22727;3300;13;0
100;1;09;020;471;119002;3300;16;0
100;1;08;020;381;96896;3500;14;0
100;3;02;002;312;87641;1300;6;0
100;3;03;002;22;5441;1400;6;0
100;3;04;002;281;76798;1300;6;0
100;3;10;002;155;42851;1300;6;0
100;3;01;002;52;14665;1200;6;0
100;3;02;004;424;115857;1300;6;0
100;3;03;004;17;3902;1300;6;0
100;3;04;004;15;3542;1400;6;0
100;3;10;004;117;31672;1300;6;0
100;3;01;004;27;7152;1400;7;0
100;3;02;006;71;18289;1300;6;0
100;3;03;006;8;1775;1300;6;0
100;3;04;006;23;5980;1400;6;0
100;3;10;006;71;18724;1300;6;0
100;3;01;006;226;63494;1200;6;0
100;3;03;008;30;7996;1300;6;0
100;3;02;008;439;127208;1300;6;0
100;3;04;008;101;26286;1300;6;0
100;3;10;008;410;116140;1200;6;0
100;3;01;008;86;23399;1200;6;0
100;3;03;010;4;867;1300;6;0
100;3;02;010;129;37092;1300;6;0
100;3;04;010;37;10109;1400;6;0
100;3;10;010;4;909;1300;6;0
100;3;01;010;6;1638;1200;6;0
100;3;03;012;8;1693;1300;6;0
100;3;02;012;44;11896;1500;7;0
100;3;04;012;273;78372;1300;6;0
100;3;10;012;5;1351;1300;6;0
100;3;01;012;245;71767;1200;6;0
100;3;03;014;9;2351;1300;6;0
100;3;04;014;443;112252;1400;6;0
100;3;02;014;23;6014;1500;7;0
100;3;10;014;11;2793;1400;7;0
100;3;01;014;104;29746;1200;6;0
100;3;03;016;4;657;1400;6;0
100;3;04;016;140;31532;1300;6;0
100;3;02;016;182;42066;1400;6;0
100;3;10;016;71;16422;1200;6;0
100;3;01;016;21;4873;1200;6;0
100;3;03;018;16;3154;1300;6;0
100;3;04;018;93;20932;1400;7;0
100;3;02;018;496;112553;1400;6;0
100;3;10;018;166;37784;1200;6;0
100;3;01;018;130;31669;1200;6;0
100;3;03;020;161;33351;1300;6;0
100;3;04;020;87;19128;1300;6;0
100;3;02;020;450;101286;1400;7;0
100;3;10;020;53;11745;1300;6;0
100;3;08;002;200;43128;1300;6;0
100;3;01;020;15;3365;1200;6;0
100;3;09;002;234;62423;1500;6;0
100;3;07;002;5;1010;1300;6;0
100;3;06;002;61;13957;1300;6;0
100;3;08;004;25;7383;1400;6;0
100;3;05;002;34;11443;1300;6;0
100;3;09;004;89;28055;1600;6;0
100;3;06;004;127;39690;1300;6;0
100;3;07;004;3;716;1300;6;0
100;3;08;006;3;693;1400;6;0
100;3;05;004;375;126374;1200;6;0
100;3;09;006;5;1295;1600;7;0
100;3;06;006;9;2454;1400;7;0
100;3;07;006;4;1110;1300;6;0
100;3;08;008;254;77694;1300;6;0
100;3;05;006;3;732;1200;6;0
100;3;09;008;221;71829;1500;7;0
100;3;06;008;69;21572;1400;7;0
100;3;08;010;97;28690;1400;7;0
100;3;07;008;2;440;1300;6;0
100;3;05;008;6;1626;1200;6;0
100;3;09;010;160;51451;1500;6;0
100;3;06;010;261;78170;1300;6;0
100;3;08;012;9;2565;1400;6;0
100;3;07;010;3;776;1300;6;0
100;3;05;010;28;9249;1300;5;0
100;3;09;012;375;122178;1500;6;0
100;3;06;012;77;24055;1400;7;0
100;3;08;014;34;9950;1400;6;0
100;3;07;012;444;152252;1200;6;0
100;3;05;012;13;3739;1200;6;0
100;3;09;014;142;45266;1400;6;0
100;3;06;014;135;43173;1300;6;0
100;3;08;016;35;10310;1400;7;0
100;3;07;014;3;747;1300;6;0
