sep=;
Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;10;022;66;14287;3600;14;0
100;1;03;022;169;36898;3100;15;0
100;1;01;022;74;16358;3300;14;0
100;1;02;022;19;4036;3400;12;0
100;1;04;022;42;9102;3200;14;0
100;1;03;024;193;37203;3200;14;0
100;1;10;024;110;22315;3700;14;0
100;1;01;024;67;13803;3200;14;0
100;1;02;024;153;31217;3300;13;0
100;1;04;024;372;78013;3100;14;0
100;1;03;026;178;36813;3300;15;0
100;1;10;026;414;87244;3500;14;0
100;1;01;026;333;70227;3100;14;0
100;1;02;026;340;70615;3200;13;0
100;1;04;026;477;101006;3100;14;0
100;1;03;028;339;68411;3300;14;0
100;1;10;028;449;91323;3500;14;0
100;1;01;028;70;14283;3200;14;0
100;1;02;028;84;17357;3300;14;0
100;1;04;028;157;32670;3100;12;0
100;1;03;030;322;65881;3100;15;0
100;1;10;030;146;30023;3700;14;0
100;1;01;030;239;50153;3100;14;0
100;1;02;030;150;31249;3300;12;0
100;1;04;030;80;16802;3100;12;0
100;1;03;032;195;40077;3200;14;0
100;1;10;032;35;7138;3400;13;0
100;1;01;032;427;88801;3100;13;0
100;1;02;032;133;27528;3100;13;0
100;1;04;032;178;37196;3200;13;0
100;1;03;034;215;44199;3200;14;0
100;1;10;034;189;39352;3700;14;0
100;1;01;034;190;39890;3200;14;0
100;1;02;034;49;10181;3400;12;0
100;1;04;034;495;104262;3000;14;0
100;1;03;036;56;11390;3400;14;0
100;1;10;036;97;19944;3600;14;0
100;1;01;036;239;49957;3100;14;0
100;1;02;036;290;60945;3200;14;0
100;1;04;036;248;51501;3100;13;0
100;1;03;038;72;14759;3200;13;0
100;1;10;038;8;1568;3700;15;0
100;1;01;038;434;91533;3100;14;0
100;1;02;038;320;67178;3300;13;0
100;1;04;038;354;74139;3000;13;0
100;1;03;040;311;63526;3300;14;0
100;1;10;040;69;14519;3700;15;0
100;1;01;040;82;17319;2900;13;0
100;1;02;040;50;10461;3300;14;0
100;1;04;040;482;102750;3000;13;0
100;1;08;022;8;1580;3600;13;0
100;1;06;022;5;962;3400;14;0
100;1;05;022;109;22289;3500;15;0
100;1;07;022;162;33882;3700;15;0
100;1;09;022;44;9073;3600;15;0
100;1;08;024;359;76025;3600;13;0
100;1;06;024;27;5575;3100;13;0
100;1;05;024;121;24920;3400;14;0
100;1;07;024;378;79569;3500;14;0
100;1;09;024;99;20444;3300;15;0
100;1;08;026;124;26213;3800;16;0
100;1;06;026;395;84155;3100;13;0
100;1;05;026;118;24542;3400;14;0
100;1;07;026;484;103297;3500;15;0
100;1;09;026;5;974;3500;13;0
100;1;08;028;147;30755;3900;15;0
100;1;05;028;409;84502;3400;14;0
100;1;06;028;465;98204;3200;13;0
100;1;07;028;192;40399;3700;14;0
100;1;09;028;274;56850;3100;14;0
100;1;08;030;195;41386;3600;14;0
100;1;05;030;159;32919;3400;15;0
100;1;06;030;32;6625;3300;14;0
100;1;07;030;35;7189;3700;14;0
100;1;09;030;431;89854;3300;15;0
100;1;08;032;144;29737;3800;15;0
100;1;05;032;92;18879;3400;13;0
100;1;06;032;90;18734;3100;13;0
100;1;07;032;38;7745;3700;14;0
100;1;09;032;347;71308;3300;14;0
100;1;08;034;81;16768;3700;15;0
100;1;05;034;234;48269;3300;14;0
100;1;06;034;64;13188;3200;13;0
100;1;07;034;149;30331;3600;15;0
100;1;09;034;395;82137;3500;15;0
100;1;08;036;116;24382;3800;15;0
100;1;05;036;266;54911;3400;15;0
100;1;06;036;192;39880;3100;13;0
100;1;07;036;174;36077;3500;15;0
100;1;09;036;117;23795;3400;15;0
100;1;08;038;230;47771;3700;15;0
100;1;05;038;194;40387;3400;14;0
100;1;06;038;179;37206;3200;13;0
100;1;07;038;157;32330;3600;14;0
100;1;09;038;123;24868;3500;16;0
100;1;08;040;264;55687;3700;15;0
100;1;05;040;234;48313;3400;14;0
100;1;06;040;462;97213;3200;13;0
100;1;07;040;266;54995;3800;15;0
100;1;09;040;173;35458;3400;14;0
100;3;03;022;87;18799;1300;6;0
100;3;10;022;45;10240;1200;6;0
100;3;01;022;13;2974;1200;6;0
