sep=;
Size;Problem;Instance;Seed;Generations;Time;Fitness;Regenerators;Disconnected
100;1;03;062;195;37045;3400;14;0
100;1;10;062;190;36680;3400;14;0
100;1;01;062;9;1756;3300;14;0
100;1;04;062;68;14001;3200;14;0
100;1;02;062;116;26564;3300;13;0
100;1;03;064;210;38169;3300;14;0
100;1;01;064;392;70605;3100;14;0
100;1;10;064;54;9943;3600;15;0
100;1;02;064;131;23555;3300;13;0
100;1;04;064;376;70265;2900;13;0
100;1;03;066;156;29037;3200;13;0
100;1;02;066;263;48153;3300;13;0
100;1;01;066;172;32273;2900;13;0
100;1;10;066;438;81903;3600;14;0
100;1;04;066;162;30562;2900;13;0
100;1;03;068;431;97630;3200;15;0
100;1;01;068;132;32513;3300;13;0
100;1;02;068;278;65645;3100;13;0
100;1;10;068;329;75149;3500;15;0
100;1;04;068;67;16865;3200;14;0
100;1;03;070;464;99875;3300;15;0
100;1;10;070;320;67855;3600;16;0
100;1;01;070;272;60663;3200;13;0
100;1;02;070;89;18745;3400;12;0
100;1;04;070;29;6130;3200;14;0
100;1;02;072;176;36109;3200;14;0
100;1;03;072;112;24354;3500;14;0
100;1;10;072;231;53120;3400;14;0
100;1;01;072;210;47429;2900;13;0
100;1;04;072;234;52648;3100;13;0
100;1;02;074;270;54092;3300;13;0
100;1;03;074;338;68674;3200;14;0
100;1;10;074;117;23937;3700;15;0
100;1;01;074;173;34765;3100;14;0
100;1;04;074;145;28820;2900;13;0
100;1;02;076;242;45692;3300;13;0
100;1;03;076;450;85804;3200;14;0
100;1;01;076;99;18791;3300;14;0
100;1;10;076;450;86696;3400;14;0
100;1;04;076;126;24014;3000;13;0
100;1;02;078;198;39376;3300;13;0
100;1;03;078;273;57428;3400;15;0
100;1;01;078;86;16496;3200;13;0
100;1;10;078;295;63360;3600;13;0
100;1;04;078;273;58736;3100;14;0
100;1;02;080;22;4638;3400;12;0
100;1;03;080;187;41676;3200;14;0
100;1;10;080;97;21769;3600;13;0
100;1;04;080;89;20009;3100;13;0
100;1;01;080;81;18581;3200;13;0
100;1;07;062;63;13761;3700;14;0
100;1;08;062;263;59696;3600;15;0
